"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"48",NA,51,41,38,19,45,16,23,4,42,43,51,51,22,55,40,44,44,36,34,4,39,40,16,23,45,41,22,46,52,12,53,37,26,46,44,43,28,35,49,23,52,44,37,11,26,29,17,49,6,50,20,44,30,39,38,31,14,17,24,54,40,42,44,52,37,17,38,41,39,46,41,40,5,41,37,59,46,45,47,33,43,23,42,46,32,19,70,42,38,42,36,42,55,35,38,47,40,7,44,36
"49",NA,52,46,40,17,45,24,21,7,43,42,49,49,22,58,35,41,41,36,40,9,49,47,18,21,47,37,18,48,59,11,51,47,30,51,41,44,30,41,39,18,45,44,39,5,34,34,20,49,6,50,20,45,36,39,35,26,17,16,16,59,35,46,46,49,38,12,35,42,45,43,36,38,1,27,38,59,52,49,50,35,46,32,44,41,37,14,57,46,35,48,43,45,56,29,37,50,38,6,49,39
"50",NA,44,43,39,15,45,26,22,3,42,49,64,60,26,56,42,49,40,38,36,8,40,40,12,24,41,45,25,53,58,12,51,37,30,41,43,44,32,41,45,20,40,45,36,8,31,32,19,41,12,52,15,50,34,41,41,28,23,21,26,58,41,40,51,50,38,26,36,42,44,46,40,37,3,32,38,65,45,49,51,36,46,33,38,44,37,16,58,41,38,42,40,44,53,28,39,42,37,11,44,38
"51",NA,49,45,41,22,50,31,22,8,43,42,54,51,24,54,44,44,38,44,33,8,44,41,29,18,51,45,21,56,62,11,52,42,36,48,35,54,29,41,41,24,48,50,34,4,28,33,16,50,12,46,16,45,37,38,44,30,24,22,22,53,35,39,47,51,34,21,37,43,50,48,39,36,3,31,45,63,44,48,48,39,43,34,39,43,31,21,58,43,40,37,46,39,56,28,40,42,38,5,47,36
"52",NA,52,51,41,21,48,22,22,5,43,44,55,63,28,53,33,46,42,33,40,7,43,37,22,19,54,41,24,46,58,14,58,39,38,42,43,53,30,42,46,19,44,46,41,7,27,34,19,53,15,47,16,52,40,40,37,25,14,22,26,57,37,47,45,56,35,19,36,41,44,47,40,37,4,38,35,65,48,51,48,32,41,30,44,47,38,14,65,40,41,39,37,40,56,30,41,46,35,6,49,38
"53",NA,52,49,46,27,55,22,22,3,43,39,56,49,22,58,39,46,43,39,38,9,36,44,20,24,52,39,24,57,62,11,57,41,41,46,45,51,31,37,50,22,48,42,32,9,35,34,18,52,12,51,22,50,43,37,40,37,20,21,25,65,38,43,47,53,42,18,41,39,45,49,41,37,5,37,39,71,52,51,53,41,40,28,44,49,38,21,60,43,39,38,43,39,54,27,41,47,35,10,51,45
"54",NA,48,48,43,25,60,20,29,9,40,49,58,53,27,60,40,45,43,39,39,7,46,53,23,20,53,40,25,52,55,10,57,39,39,49,45,55,38,46,50,24,51,45,38,12,25,34,23,52,14,47,14,59,38,42,45,34,19,21,25,53,40,46,51,53,34,13,34,37,42,45,45,43,1,32,44,65,40,50,53,33,40,34,47,44,35,19,68,46,40,37,45,40,56,22,41,51,36,9,52,42
"55",NA,51,44,46,25,52,25,25,8,36,45,49,64,33,58,43,41,47,44,40,8,42,46,17,27,45,44,21,52,67,17,57,45,38,47,40,49,37,41,44,24,43,48,34,6,32,32,26,46,11,53,25,53,39,40,45,37,20,28,24,54,46,45,47,50,42,21,43,40,46,49,46,43,3,38,43,64,46,54,56,39,48,34,49,44,34,21,71,53,46,38,39,41,61,29,46,42,42,8,46,42
"56",NA,48,46,44,19,47,25,25,6,41,45,60,56,27,61,37,43,51,40,44,10,44,50,16,22,49,43,21,52,57,12,53,45,38,44,44,46,33,43,45,26,45,47,40,5,30,34,19,44,12,43,19,55,39,42,39,34,21,18,23,60,42,49,49,53,45,23,39,41,43,46,45,37,3,39,44,67,44,48,55,36,43,31,50,44,39,21,64,48,43,39,45,42,47,26,46,48,34,6,52,41
"57",NA,56,50,48,18,53,29,28,9,46,45,53,57,33,66,38,46,46,44,42,12,40,47,21,25,51,38,24,49,55,12,56,49,38,46,46,53,33,42,42,28,49,46,34,8,34,37,26,55,14,47,20,52,41,46,45,42,23,24,23,57,42,43,48,52,43,21,43,40,43,48,43,38,3,36,43,59,42,50,46,38,39,33,50,44,38,20,58,50,38,40,45,44,58,35,48,49,38,5,48,39
"58",NA,45,44,40,27,49,27,26,3,39,33,47,54,26,40,38,49,36,47,38,7,43,47,15,23,41,42,24,51,51,16,46,43,41,46,47,40,36,38,49,31,47,45,40,10,30,33,20,45,14,44,22,44,40,42,39,33,23,26,29,46,39,44,48,55,37,21,41,38,42,42,41,40,0,37,35,46,49,52,52,39,42,40,41,44,38,22,42,37,39,40,44,41,44,28,36,45,43,6,48,39
"59",NA,50,33,43,26,39,29,24,10,45,42,38,45,28,41,36,37,32,33,42,11,43,34,20,29,40,38,24,38,46,15,43,33,40,29,38,48,33,34,37,25,41,36,34,6,39,36,25,38,18,39,26,43,38,36,34,34,25,21,25,44,36,39,36,42,41,18,35,35,32,38,43,32,0,34,36,44,41,37,40,36,44,35,39,38,34,24,50,35,44,47,46,28,43,33,41,40,38,5,35,37
"60",NA,35,34,30,21,37,26,26,7,28,42,37,40,33,42,47,26,35,28,37,10,34,31,24,26,33,37,25,38,45,15,39,39,37,38,36,41,33,30,33,23,33,36,32,9,32,27,22,45,10,29,22,39,39,33,28,34,21,24,24,33,36,36,33,42,33,22,34,33,43,37,29,32,5,32,38,44,38,30,37,35,32,25,36,44,34,19,46,40,34,33,36,33,44,30,36,29,37,7,40,29
"61",NA,32,35,28,23,32,21,25,5,30,33,35,40,26,26,33,35,32,29,26,8,23,35,29,21,33,37,22,32,36,13,30,28,24,30,28,27,28,30,27,25,29,29,30,9,28,27,30,35,15,31,24,33,24,33,33,28,23,18,26,33,31,30,33,30,30,21,30,29,27,29,35,30,1,39,26,38,33,30,33,26,22,27,27,34,20,22,44,26,28,30,28,29,36,26,26,30,29,6,36,31
"62",NA,29,25,32,19,33,22,27,6,30,37,29,31,25,35,29,24,17,30,29,5,25,30,17,18,22,26,23,21,36,12,28,25,28,31,24,38,24,29,26,24,27,28,23,8,24,31,21,30,19,27,19,30,30,23,23,31,25,22,27,36,19,25,28,33,34,18,19,26,24,31,28,24,3,27,23,30,27,24,26,31,29,32,20,26,30,23,35,29,30,25,32,24,33,28,29,17,24,6,31,30
"63",NA,23,27,27,17,25,26,21,5,15,23,28,25,26,30,25,29,25,17,21,10,20,24,18,24,19,24,25,22,31,14,23,26,23,22,28,21,24,29,24,23,20,16,26,10,25,23,21,27,11,24,28,23,21,26,19,27,19,21,20,24,27,20,26,24,31,23,22,24,25,29,20,14,3,25,21,34,25,21,28,23,22,24,23,26,23,23,27,30,28,17,32,22,28,28,23,26,21,9,25,22
"64",NA,23,20,19,20,15,27,19,6,14,27,25,30,22,28,22,17,21,15,17,14,24,22,25,22,19,19,21,24,26,16,28,18,27,30,21,24,23,23,19,17,20,16,18,6,21,18,21,25,20,24,21,23,20,19,11,24,17,18,23,24,18,20,12,22,24,17,12,19,17,21,25,13,3,23,30,25,28,23,29,15,24,22,18,21,16,20,31,25,18,21,19,24,23,18,23,13,28,6,27,18
"65",NA,12,20,15,13,20,19,23,6,12,21,22,28,14,21,14,17,14,18,15,4,20,25,25,22,18,25,18,20,26,14,24,15,18,8,19,14,19,21,17,18,16,26,16,6,24,19,21,27,15,22,13,23,22,15,16,24,17,20,21,26,19,10,17,26,16,13,19,25,18,22,16,16,0,23,14,21,16,13,17,13,15,16,17,18,10,13,18,17,23,23,13,15,22,22,19,15,20,3,16,16
"66",NA,18,19,23,17,22,19,15,7,16,12,25,25,16,23,21,16,12,7,18,3,18,17,19,11,16,14,17,17,20,13,17,20,19,23,20,19,19,10,15,15,18,19,16,9,17,14,19,25,14,13,12,18,12,14,11,21,16,18,24,21,12,18,11,18,17,14,18,13,26,14,14,12,6,11,21,24,19,24,12,11,13,17,15,28,11,14,23,23,17,18,19,14,18,16,14,17,12,4,20,21
"67",NA,12,15,14,8,17,19,14,7,14,15,21,20,14,21,13,19,10,11,11,12,13,14,15,9,22,13,12,13,17,11,12,14,16,16,6,19,8,11,18,11,15,14,15,8,21,14,14,12,9,12,9,17,12,18,10,19,13,21,18,24,12,13,10,19,13,12,14,14,17,19,6,12,4,19,15,26,13,20,19,13,8,20,10,10,8,10,20,16,21,8,15,20,29,16,13,15,13,7,8,9
"68",NA,22,8,12,12,19,19,15,5,17,13,14,17,11,14,12,14,9,15,8,10,18,15,8,11,14,18,14,9,16,12,18,12,13,14,7,6,19,6,19,21,10,10,15,6,19,13,14,15,10,19,16,14,17,20,12,15,9,13,13,16,10,9,15,22,8,18,12,15,18,10,15,9,3,11,13,18,13,12,22,9,9,16,6,12,12,13,17,11,11,16,11,10,18,12,11,18,14,11,9,8
"69",NA,11,14,10,12,13,12,3,11,10,11,15,20,12,14,10,8,9,9,10,6,11,6,13,10,9,16,14,14,16,12,12,11,9,15,13,14,10,16,8,14,17,9,17,6,7,9,11,13,12,12,11,18,17,15,19,10,9,12,17,16,6,9,9,14,12,11,11,9,7,10,12,12,5,14,9,21,10,17,20,12,8,12,7,12,7,6,19,11,12,6,14,9,14,14,15,13,11,3,14,6
"70",NA,14,11,16,13,10,13,8,5,5,10,19,20,10,12,9,13,9,11,11,4,12,11,13,7,11,10,6,12,9,14,16,6,10,15,10,15,7,14,7,9,10,9,13,6,7,10,14,12,7,6,14,8,6,12,3,14,9,12,10,24,10,9,11,9,9,6,9,12,9,10,12,8,3,13,9,18,11,11,15,7,13,14,11,18,8,10,20,16,9,15,9,7,10,12,13,14,10,4,14,7
"71",NA,12,10,10,7,7,18,12,9,9,9,11,15,7,7,8,8,6,10,10,7,6,10,13,10,6,10,10,4,18,10,15,11,11,5,10,6,10,8,6,4,8,6,8,2,12,7,11,14,9,5,11,15,17,13,5,7,11,8,12,10,6,13,9,11,5,8,9,12,6,13,3,8,4,6,9,15,11,9,13,7,9,14,10,8,5,5,19,15,8,5,7,8,6,11,7,8,14,4,8,9
"72",NA,11,7,9,9,9,15,4,8,10,9,8,11,9,11,5,5,7,4,4,10,10,9,11,9,13,11,16,3,10,6,8,6,6,9,6,9,9,4,5,7,10,9,9,9,12,7,12,8,8,11,9,16,15,9,6,7,6,2,11,9,7,8,8,14,3,14,8,8,8,8,7,3,1,12,9,8,7,11,11,4,15,9,5,5,5,7,10,7,13,9,13,5,13,10,6,4,7,7,5,7
"73",NA,14,7,10,3,14,14,6,6,8,7,8,7,8,9,6,13,6,5,2,6,8,7,8,5,6,10,8,3,8,7,6,7,9,8,4,10,6,6,10,5,12,9,7,3,10,5,7,9,6,12,9,12,7,6,5,5,9,9,4,9,5,8,9,9,7,12,3,9,7,13,9,5,3,11,11,11,6,6,8,5,8,11,6,13,1,10,12,10,9,5,12,4,10,11,6,8,4,4,6,9
"74",NA,13,11,6,2,10,9,5,5,6,6,8,8,0,7,7,5,4,6,5,3,8,5,6,3,8,5,8,6,11,8,9,12,5,9,6,8,4,9,2,7,6,4,5,5,14,5,12,5,6,4,7,10,5,6,5,7,8,9,12,7,9,7,4,6,7,7,8,9,6,8,3,10,1,6,9,12,6,7,3,7,9,10,3,4,4,7,8,7,11,7,3,7,7,9,7,4,10,3,7,3
"75",NA,5,12,4,2,8,6,5,6,7,6,5,16,7,7,7,4,7,3,4,6,6,6,7,9,6,6,4,8,6,5,4,7,13,2,8,5,5,6,8,6,12,6,8,7,12,4,11,11,3,7,7,12,7,5,4,7,6,11,7,9,4,9,7,5,4,5,5,3,9,7,5,6,5,5,7,9,6,10,8,6,9,9,5,12,5,7,15,10,3,4,4,6,10,6,7,4,4,2,4,5
"76",NA,7,7,11,10,9,9,3,3,8,5,8,12,9,7,6,9,6,2,3,4,6,7,8,6,4,2,8,5,7,8,6,2,5,5,6,4,6,3,9,9,4,7,6,3,15,3,6,2,2,7,8,5,7,8,4,8,6,7,11,9,5,4,12,5,5,10,8,4,6,9,5,6,1,6,5,6,9,4,8,5,9,7,4,6,6,3,6,6,11,7,9,4,7,9,11,7,7,2,13,3
"77",NA,10,7,1,2,13,11,2,5,4,2,5,12,4,9,7,5,6,3,1,4,3,6,8,7,6,6,5,4,8,9,4,9,4,6,6,6,9,7,4,6,9,5,7,1,5,4,9,7,8,8,9,8,11,3,3,6,4,8,9,4,4,6,5,4,2,4,6,3,9,6,4,2,3,10,8,12,8,5,3,3,2,6,4,4,6,5,7,5,7,6,8,8,7,8,3,7,5,3,5,2
"78",NA,5,9,9,5,2,5,1,5,5,1,5,6,3,7,5,4,2,6,7,8,5,4,4,4,10,2,9,6,11,12,5,7,7,2,5,3,4,6,6,5,8,6,4,1,7,5,7,12,2,3,5,2,7,3,4,12,7,12,10,4,8,4,0,14,5,10,6,6,6,7,1,1,2,8,7,9,4,10,4,6,5,8,4,3,3,1,6,4,4,6,7,9,5,9,6,8,6,4,5,6
"79",NA,6,6,2,4,7,11,5,4,4,6,11,3,6,5,7,6,5,3,3,5,4,5,7,2,5,8,4,4,7,6,7,5,5,4,2,9,4,7,5,4,6,6,3,5,7,3,4,1,4,3,10,2,6,6,3,6,4,5,2,8,4,13,3,7,3,8,4,2,6,7,4,1,3,4,4,11,7,4,4,9,8,6,7,5,1,3,5,5,7,7,11,5,7,9,5,4,7,1,7,3
"80",NA,6,6,4,3,8,8,7,6,1,9,8,6,3,9,5,5,3,4,4,2,1,6,4,4,3,5,1,5,6,9,5,1,3,2,9,4,4,4,6,6,8,12,0,10,7,1,9,7,4,4,5,7,7,3,7,6,10,7,5,3,7,5,7,8,5,3,6,5,4,6,6,6,0,4,2,7,7,5,9,4,7,4,4,5,5,2,5,2,2,6,5,7,6,2,2,3,7,3,4,2
"81",NA,2,4,6,4,3,3,3,5,2,4,6,5,6,6,1,4,1,1,4,5,1,7,10,4,3,5,3,6,5,1,4,4,4,2,8,7,2,5,3,5,7,4,6,3,5,2,5,2,2,5,7,5,2,2,5,5,6,6,11,9,5,7,7,3,4,6,5,8,2,3,4,4,3,4,4,10,4,2,5,6,8,5,1,4,3,0,12,6,3,3,3,2,2,2,3,4,3,2,2,7
"82",NA,3,2,2,5,4,4,3,6,1,2,3,6,3,5,4,7,2,4,4,2,2,3,3,6,4,2,4,6,4,5,7,6,7,9,4,2,1,2,8,4,4,4,11,5,8,1,3,7,2,6,5,3,3,4,3,5,5,6,6,10,4,6,3,4,3,6,3,6,6,3,7,4,3,2,2,4,2,6,4,5,1,5,3,7,3,3,1,6,4,3,2,7,3,7,4,3,3,2,4,4
"83",NA,7,4,4,5,5,6,5,4,8,7,3,7,1,3,10,2,2,3,4,2,6,7,5,6,2,6,4,2,4,5,3,4,4,4,5,6,2,9,2,3,9,4,3,7,5,4,5,3,4,5,8,4,3,4,1,3,7,4,6,6,3,6,1,7,6,6,8,1,5,0,7,2,3,2,4,9,6,4,5,2,4,6,3,8,3,2,6,2,2,9,4,2,5,4,3,2,3,4,5,1
"84",NA,7,8,1,4,6,5,3,6,7,3,4,4,5,6,3,4,3,3,7,2,5,6,5,4,4,6,4,3,12,7,2,3,4,5,1,6,4,3,2,3,6,7,5,2,6,4,9,8,4,6,1,5,3,2,3,7,1,7,4,6,1,6,9,5,4,5,2,3,3,8,8,6,2,6,8,5,4,4,8,3,4,2,3,3,6,2,7,7,5,6,2,2,6,2,5,10,5,4,3,4
"85",NA,6,3,3,1,6,4,2,1,1,6,5,6,5,6,3,2,4,2,6,3,7,4,8,4,5,5,3,1,7,5,5,2,2,2,1,2,2,6,2,2,7,2,4,9,6,2,4,3,4,10,2,6,5,6,4,5,2,5,3,6,3,2,4,5,2,2,6,9,7,3,3,0,3,4,9,1,5,2,3,1,3,4,0,2,3,5,3,0,3,5,4,6,3,7,2,5,8,4,3,2
"86",NA,7,3,3,3,2,5,5,3,4,2,6,7,2,7,2,6,9,3,2,5,3,4,3,3,3,5,3,4,5,7,5,7,8,3,1,6,5,2,5,0,2,4,7,2,3,0,3,5,0,3,4,3,4,4,1,6,3,4,7,3,4,2,1,5,2,5,4,7,6,8,5,1,2,5,9,2,1,2,0,5,6,6,3,1,6,3,5,4,7,8,9,4,1,5,9,5,5,2,3,6
"87",NA,3,3,4,3,3,3,2,5,2,8,6,6,2,0,5,2,3,3,3,2,5,2,3,6,8,3,1,5,4,3,3,3,7,5,4,6,4,6,5,6,6,4,2,4,2,3,4,4,2,1,6,5,3,5,4,4,4,2,8,4,2,4,4,3,3,6,2,6,2,5,4,3,1,6,5,7,3,6,1,6,5,1,2,3,4,5,6,8,1,4,2,5,4,5,0,3,1,4,3,3
"88",NA,6,4,7,4,3,6,1,6,6,6,4,4,3,3,3,4,2,4,2,2,7,5,4,2,5,5,2,3,3,4,7,6,6,6,2,4,4,4,4,7,3,7,6,1,7,1,2,4,3,3,0,0,6,3,0,3,3,2,3,7,1,1,2,1,5,4,3,5,3,2,2,1,3,4,4,6,2,5,1,8,3,5,3,5,2,0,7,4,3,5,5,5,4,3,3,8,1,1,6,5
"89",NA,4,3,3,2,6,4,1,1,2,4,2,2,3,1,5,0,4,4,3,3,3,5,4,2,5,5,3,3,5,1,1,1,2,10,2,5,1,6,2,3,3,2,3,5,6,2,5,5,1,4,2,5,3,1,3,5,1,5,11,4,1,1,7,6,6,6,4,3,1,4,2,1,1,5,5,9,4,4,5,4,2,5,3,3,8,3,4,4,0,2,2,3,4,2,3,3,5,7,6,0
"90",NA,4,8,3,2,1,5,6,4,5,8,2,2,1,5,3,2,2,4,0,3,6,3,2,2,4,4,4,6,4,5,5,3,8,2,4,5,3,6,7,3,5,2,5,4,3,1,7,5,1,1,2,5,6,3,2,7,2,1,4,3,4,5,4,2,4,6,6,2,3,2,2,2,3,7,7,5,4,3,4,3,4,5,3,6,7,2,2,1,7,4,0,3,4,3,4,3,8,2,7,2
"91",NA,6,4,3,2,6,4,3,7,5,2,8,2,5,5,3,4,1,0,5,1,4,2,5,1,2,6,1,2,2,3,2,4,5,2,3,1,3,3,4,2,5,6,5,9,3,2,3,4,6,3,6,5,3,7,3,8,6,4,5,1,4,3,6,4,7,3,3,6,5,4,3,3,2,5,5,5,1,4,3,4,4,4,3,5,3,4,3,7,3,7,3,1,4,5,5,4,6,2,8,4
"92",NA,6,0,4,7,7,1,3,1,2,6,5,3,3,2,1,4,3,2,5,0,6,3,3,4,4,2,3,4,5,6,2,3,4,3,6,6,1,1,1,3,5,3,0,5,6,3,6,3,3,4,6,5,3,5,5,3,5,9,3,2,1,0,4,4,1,9,2,4,3,3,4,4,2,3,4,2,2,3,3,3,5,2,3,2,2,0,3,3,2,5,2,4,2,4,2,2,4,3,4,7
"93",NA,3,1,5,3,0,6,3,9,2,4,4,4,4,1,3,7,1,2,4,5,3,4,5,2,3,3,3,2,4,4,1,4,6,4,4,7,4,4,5,0,1,1,3,6,4,4,3,5,5,4,6,4,5,6,1,3,5,3,1,3,2,1,1,1,1,5,5,5,6,4,1,1,3,7,4,3,3,3,5,2,2,3,1,6,1,2,3,2,9,5,2,5,6,8,5,7,4,4,5,3
"94",NA,5,5,3,2,4,3,2,3,5,3,3,3,5,4,7,3,2,2,2,3,1,1,6,7,4,7,5,1,2,6,2,3,6,1,2,4,2,6,3,2,4,5,2,3,0,1,4,3,1,4,2,3,4,3,2,4,3,5,5,2,5,1,5,8,3,5,5,5,3,2,1,3,4,3,1,2,4,2,4,3,3,2,2,3,2,3,8,3,4,2,5,2,4,4,2,0,5,6,3,1
"95",NA,4,4,7,3,6,1,5,1,2,1,8,2,1,3,3,4,3,3,3,6,2,1,5,2,4,2,4,4,4,6,3,5,1,3,6,5,2,6,1,1,2,4,1,3,4,2,5,2,2,5,5,4,5,2,3,6,5,0,8,0,1,4,2,5,3,7,3,6,6,4,4,1,6,1,2,2,4,1,5,5,2,5,1,6,1,1,2,5,3,3,3,5,5,5,4,3,8,3,1,3
"96",NA,2,6,4,4,2,4,3,3,8,3,4,4,5,1,6,4,3,4,3,3,1,4,7,3,1,4,3,4,4,4,2,2,1,5,2,4,5,3,4,3,3,3,3,4,7,1,5,2,0,6,4,4,1,3,1,4,4,3,2,8,2,6,1,2,6,6,2,1,7,0,2,2,3,1,5,0,5,4,2,5,3,5,3,8,5,2,5,4,2,4,3,2,5,2,1,4,7,3,0,5
"97",NA,2,2,2,1,1,2,5,2,5,5,7,7,4,5,2,3,1,4,2,3,3,7,8,1,5,3,2,6,4,6,3,4,5,3,1,4,2,2,2,2,4,4,5,7,3,2,2,2,3,3,6,2,5,1,1,4,2,2,3,1,6,6,6,5,1,1,3,4,5,4,1,6,4,3,3,3,4,2,4,3,2,3,5,2,1,1,1,4,5,4,3,1,2,5,1,6,5,3,4,1
"98",NA,1,1,3,2,7,1,3,7,5,5,3,2,2,3,3,1,3,1,3,4,0,3,4,1,4,3,2,1,2,3,5,2,3,4,1,8,3,2,4,2,5,7,2,4,1,2,2,1,1,3,4,2,5,0,0,6,3,3,5,2,4,0,2,3,4,4,5,3,2,3,2,5,6,2,9,3,7,1,6,2,3,1,2,6,0,3,0,1,4,0,2,4,3,4,3,6,6,3,5,4
"99",NA,0,4,2,2,2,3,2,4,4,4,2,1,4,3,5,1,3,1,1,4,3,3,6,3,3,5,0,3,3,3,1,1,2,6,1,3,1,7,4,3,1,3,1,7,5,2,4,2,1,4,4,6,3,6,0,2,2,0,5,1,2,3,2,3,4,5,5,2,2,5,1,2,2,8,4,2,6,1,3,3,3,4,2,0,4,4,1,3,2,3,1,4,3,3,3,2,4,5,2,3
"100",NA,5,5,8,2,3,5,5,5,4,5,1,1,0,3,4,6,3,3,5,1,3,6,4,4,2,1,2,3,0,6,2,6,7,4,2,6,1,5,3,6,4,2,0,3,4,1,3,4,4,4,4,6,3,0,5,2,4,3,4,2,3,2,2,0,4,4,6,4,1,6,0,3,3,2,2,3,6,3,1,2,2,2,1,2,1,2,1,2,5,4,5,4,4,4,7,5,1,1,2,4
"101",NA,5,5,3,2,2,3,3,5,6,0,1,3,4,5,0,4,2,5,3,3,6,5,3,2,2,6,3,2,4,7,3,3,5,5,4,2,1,4,4,2,5,5,1,6,5,3,9,6,3,2,4,3,3,4,2,3,4,2,6,1,3,5,1,2,7,8,6,5,4,4,4,4,1,1,2,2,3,4,4,5,4,4,0,3,3,6,6,6,5,3,5,2,3,4,6,5,4,3,1,2
"102",NA,3,3,2,1,7,9,4,4,2,2,5,3,1,8,4,3,5,3,2,2,1,1,5,1,3,4,3,3,4,2,2,2,4,3,0,3,0,3,1,1,2,2,1,2,3,2,3,5,5,4,6,1,5,3,3,7,5,2,3,2,4,1,4,2,4,3,4,2,2,2,3,2,3,5,2,1,4,3,4,5,2,4,3,5,1,6,4,5,6,6,3,2,3,4,8,4,4,1,3,3
"103",NA,4,5,4,0,4,1,0,2,7,3,2,4,3,3,4,2,4,3,3,5,6,2,2,4,3,4,3,4,1,5,2,5,2,2,4,5,4,6,1,3,2,1,5,4,3,7,7,2,3,2,4,2,2,3,3,2,0,3,7,4,4,2,0,2,2,5,3,3,5,3,2,2,1,3,7,5,5,0,3,4,3,4,3,7,3,2,4,7,2,5,3,4,4,4,1,6,4,4,3,0
"104",NA,3,1,6,5,3,7,1,3,4,3,2,3,2,3,4,4,1,4,3,2,6,5,8,5,5,5,4,1,4,3,2,5,2,2,8,4,3,2,5,1,6,6,3,5,5,2,3,4,1,2,5,3,9,7,3,2,2,2,3,1,3,3,4,6,4,1,3,6,5,2,3,3,1,3,3,4,3,4,1,6,3,3,4,2,3,3,2,6,6,4,3,5,5,7,2,2,4,2,0,1
