"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"48",NA,40,55,46,38,30,44,62,35,51,51,53,44,54,48,53,59,56,49,50,53,55,31,55,35,44,36,56,42,37,39,39,50,50,56,58,49,53,64,59,55,42,53,59,53,36,43,55,50,48,54,45,52,56,43,53,49,58,54,55,47,55,45,47,50,52,34,40,54,41,40,53,57,52,44,55,46,46,46,36,52,54,53,53,55,34,42,55,40,41,40,46,49,47,39,49,49,36,47,55,39
"49",NA,48,57,57,30,32,48,64,44,53,45,55,44,54,53,51,55,49,50,48,54,46,30,53,39,40,37,55,43,37,39,45,51,49,59,54,50,53,57,52,53,44,58,56,57,34,54,61,52,56,55,55,51,64,41,53,59,54,48,59,56,54,37,51,57,42,38,39,46,44,39,59,71,51,39,55,49,37,54,39,58,57,51,47,52,42,39,59,38,42,44,42,48,43,38,50,49,36,51,52,35
"50",NA,47,55,53,34,31,54,62,38,57,54,50,44,52,51,57,60,50,52,58,62,55,36,61,31,47,40,55,39,41,37,48,49,52,57,56,54,54,57,59,55,47,65,48,56,35,53,59,53,59,51,51,60,60,47,59,55,56,50,60,55,51,45,47,60,46,38,43,49,47,42,59,63,49,45,58,50,44,54,38,53,59,55,47,54,40,43,60,39,37,44,42,52,52,42,50,57,35,51,56,38
"51",NA,47,60,55,33,40,49,60,41,56,50,55,45,54,52,57,59,55,50,51,57,54,38,54,40,46,41,51,41,43,39,48,50,51,54,50,51,59,54,53,56,45,56,53,59,34,51,57,54,52,56,66,60,57,49,56,53,59,57,65,54,53,45,51,55,50,37,47,55,49,43,63,62,51,49,60,54,44,49,38,50,57,53,53,58,41,44,65,38,43,45,47,51,52,43,46,66,40,54,65,37
"52",NA,50,55,50,38,32,50,61,42,61,63,59,46,60,51,57,58,45,51,50,65,55,35,62,41,45,41,61,43,42,43,48,56,56,61,53,52,54,58,57,50,49,66,55,60,39,51,63,50,56,64,56,58,60,43,59,57,57,48,69,52,58,41,46,63,49,38,44,47,51,43,66,70,54,47,57,51,44,62,41,50,54,56,55,53,45,49,54,46,42,44,45,48,50,52,61,55,43,56,55,43
"53",NA,53,61,51,37,37,60,62,39,54,52,62,49,56,57,64,63,58,51,59,69,51,41,57,46,45,42,60,43,43,39,52,54,59,54,61,60,53,67,59,62,44,62,56,61,44,53,64,53,60,55,57,61,60,49,61,54,61,60,66,63,49,51,45,56,48,39,45,55,47,44,70,65,55,45,62,52,43,50,39,55,61,57,51,61,39,45,54,40,44,44,45,52,49,46,58,69,42,45,57,44
"54",NA,56,58,45,38,44,50,65,40,60,42,58,44,57,61,55,60,59,50,54,57,56,47,62,49,43,39,56,45,44,39,53,59,60,56,55,61,60,60,63,54,49,62,56,52,48,57,57,51,57,57,62,59,66,45,61,54,57,58,64,58,61,40,41,58,44,37,49,56,52,49,66,68,58,44,67,59,49,57,35,61,69,60,58,60,40,44,61,42,47,48,53,41,53,45,59,56,46,46,57,39
"55",NA,53,55,47,40,39,54,60,45,58,45,66,46,54,55,55,63,63,43,53,56,55,43,64,42,48,40,58,48,47,33,56,57,63,66,59,53,57,61,62,56,53,66,57,60,42,49,60,54,62,67,59,56,60,53,63,61,61,44,67,58,55,46,36,63,49,40,46,63,53,41,57,76,55,51,56,60,45,56,46,55,67,53,57,59,40,47,66,45,46,46,46,40,51,48,62,56,38,56,50,44
"56",NA,52,61,44,40,41,52,65,48,60,46,61,53,47,58,53,61,52,48,46,60,54,45,58,52,48,36,57,48,44,30,56,43,56,69,57,65,44,54,56,62,49,68,57,58,42,50,64,54,58,66,57,62,66,42,66,54,66,50,69,53,64,40,41,64,53,40,43,58,52,47,55,73,62,49,65,55,39,56,44,54,62,61,42,61,40,45,60,49,50,46,52,39,59,47,62,58,45,48,48,49
"57",NA,48,58,37,36,39,64,58,50,66,39,54,53,46,62,48,60,51,42,44,53,50,36,59,41,51,31,55,45,55,36,44,38,57,61,60,54,47,48,55,52,55,53,56,58,46,47,62,42,59,69,57,53,60,41,66,67,53,39,68,53,56,33,36,57,51,36,48,53,40,55,47,65,57,54,57,57,38,65,50,51,65,48,44,59,35,36,55,39,51,50,52,38,48,39,55,59,52,43,45,41
"58",NA,42,51,37,33,47,60,57,49,51,37,58,51,48,56,51,52,40,35,39,56,44,42,60,44,45,29,58,44,46,28,42,45,48,59,53,58,53,57,51,49,37,58,45,49,38,53,59,40,54,58,48,53,62,51,59,55,62,43,65,39,58,43,33,51,48,42,44,50,39,51,51,63,57,43,59,51,36,58,45,51,62,63,43,54,34,39,57,39,51,48,43,32,48,40,50,45,46,35,42,41
"59",NA,44,51,28,33,36,48,56,46,38,37,53,45,40,54,40,52,49,37,35,45,49,38,61,34,48,32,43,40,42,27,40,32,42,46,48,49,36,50,47,48,42,59,43,51,41,41,54,42,46,53,55,47,54,44,59,44,42,37,57,46,51,33,29,45,46,38,43,52,36,46,39,50,49,41,56,39,35,56,45,54,54,51,33,61,32,34,54,35,48,46,38,28,43,44,52,38,44,40,41,41
"60",NA,38,45,27,36,27,44,52,37,39,29,48,44,32,44,39,37,33,30,32,51,47,36,47,43,43,21,46,36,43,28,41,34,48,51,55,51,41,48,49,34,41,49,44,43,36,43,47,35,46,41,49,42,48,42,53,53,51,32,50,45,48,32,22,49,44,41,41,46,38,42,43,48,38,43,52,42,26,43,44,44,52,54,32,56,26,19,55,31,41,40,33,27,37,34,46,42,33,36,44,40
"61",NA,32,40,38,24,31,46,40,34,40,35,42,36,38,40,33,36,29,29,35,41,40,34,41,33,40,22,47,33,29,20,39,26,46,51,50,31,40,42,49,35,35,36,40,41,39,35,44,32,60,38,36,38,49,31,44,40,45,32,43,34,36,28,33,44,33,31,37,38,38,28,45,44,43,34,44,41,33,42,31,32,42,40,34,35,28,39,32,35,38,42,37,32,39,28,40,35,37,28,36,36
"62",NA,26,47,21,23,29,40,45,37,37,26,44,38,27,37,33,34,41,31,24,40,33,21,34,33,32,17,35,35,36,21,35,32,36,34,43,39,32,39,39,35,27,35,35,36,29,34,49,31,40,39,27,39,42,30,36,48,41,27,51,38,35,27,23,34,42,29,37,37,22,39,35,43,37,33,41,31,28,36,35,35,36,43,26,24,20,26,45,28,33,29,28,23,28,26,44,31,33,28,31,28
"63",NA,27,33,22,20,24,31,34,31,31,27,32,31,35,30,32,39,31,22,27,33,33,32,27,24,37,15,38,26,28,15,32,22,33,39,38,29,29,28,31,30,34,31,34,36,25,26,33,31,28,28,34,28,33,31,38,30,43,33,35,36,35,25,22,39,32,25,26,38,30,29,31,31,32,34,37,27,24,31,33,35,38,44,24,38,20,17,33,17,28,27,19,26,32,21,28,28,30,23,30,21
"64",NA,27,32,21,24,27,40,38,29,30,27,33,26,23,28,26,34,29,20,26,23,30,21,40,29,25,17,30,23,24,15,24,18,41,28,34,28,24,29,25,23,26,25,24,26,28,20,30,28,31,33,30,32,36,31,28,32,43,23,28,24,29,21,22,28,27,21,25,34,24,23,22,38,33,27,37,34,19,30,29,27,43,33,24,34,20,16,23,19,29,34,21,22,32,20,28,30,27,24,23,22
"65",NA,22,31,25,15,19,36,28,15,32,17,27,18,34,28,20,26,26,15,19,21,23,22,34,22,25,16,23,24,26,16,27,19,29,24,39,26,26,31,29,31,32,27,26,25,22,23,31,24,27,38,32,26,30,24,30,32,24,21,32,23,35,16,15,23,25,24,24,31,22,25,27,27,24,24,25,34,24,30,18,23,32,26,24,33,14,10,29,17,17,25,20,12,22,26,30,23,26,20,25,17
"66",NA,31,22,18,16,20,14,21,25,19,16,20,21,22,24,21,26,22,16,29,28,30,17,26,15,27,10,16,17,22,13,26,27,24,26,23,31,16,20,28,22,24,18,23,30,22,20,17,17,22,26,24,24,24,13,30,25,19,20,27,33,30,13,18,24,16,14,16,24,20,18,22,30,23,26,31,23,20,29,20,24,24,19,23,23,16,19,21,22,24,25,22,13,23,13,21,22,17,21,19,16
"67",NA,21,20,7,13,17,18,20,17,20,8,18,23,17,16,22,20,17,9,11,24,18,15,24,19,16,7,24,20,17,10,21,14,18,19,23,25,18,22,22,21,11,17,15,27,23,15,23,21,18,21,24,21,23,19,16,36,21,11,22,16,20,15,16,23,16,11,15,17,15,19,18,21,25,16,26,19,14,26,22,24,20,23,19,21,12,14,22,13,17,15,19,15,17,17,23,22,21,21,19,17
"68",NA,19,22,14,14,14,17,21,11,22,16,19,19,13,14,19,15,14,7,11,23,18,15,17,12,11,8,18,12,13,9,11,15,22,18,22,16,11,30,22,22,14,20,17,14,13,21,18,15,23,24,20,13,20,14,26,21,22,17,17,14,19,15,8,24,19,13,14,23,9,16,19,24,20,17,22,21,13,18,10,14,26,22,13,20,7,15,23,20,18,18,17,13,10,17,17,24,14,9,14,15
"69",NA,14,11,8,9,14,17,20,12,23,14,19,17,11,20,15,18,9,12,13,16,9,8,20,8,10,9,17,12,17,15,17,20,21,19,14,16,15,17,15,11,10,22,25,31,16,10,21,16,16,19,22,8,19,14,17,18,22,18,16,14,19,8,12,20,11,12,13,17,19,10,17,19,20,15,20,22,10,20,12,17,23,22,11,18,10,7,18,14,16,13,8,9,15,11,18,22,11,17,19,12
"70",NA,19,14,11,10,6,11,17,11,14,16,12,12,13,13,21,17,17,13,11,16,11,11,9,6,11,9,13,11,14,13,17,10,13,13,17,8,8,20,15,19,7,15,15,12,3,12,19,9,11,18,21,13,15,8,13,17,11,14,19,17,13,20,9,16,18,10,13,15,10,13,15,22,12,8,18,20,10,8,13,20,14,17,12,19,7,11,15,6,9,9,13,13,11,9,17,16,11,14,21,13
"71",NA,13,11,9,8,6,18,17,12,15,13,16,10,12,12,12,15,11,8,10,11,15,11,18,10,15,2,18,14,8,7,16,10,17,9,12,11,15,10,17,14,13,13,8,12,8,8,13,9,11,13,10,18,14,17,16,12,17,13,19,16,18,11,10,13,12,11,14,13,9,7,8,17,10,12,9,18,7,15,9,14,20,17,15,17,4,9,15,14,13,12,11,13,8,7,15,13,12,19,13,10
"72",NA,10,12,11,6,3,17,11,12,10,9,13,11,17,14,12,11,9,11,9,16,8,11,18,10,15,6,11,8,9,8,11,12,13,12,13,18,12,12,17,12,15,11,14,11,11,12,11,11,13,11,15,11,17,5,15,13,19,7,14,11,14,11,8,13,14,8,7,12,7,17,15,16,12,7,16,7,9,12,12,9,12,10,10,11,9,5,14,7,6,10,12,10,9,7,17,10,6,9,13,11
"73",NA,7,11,8,11,9,11,17,6,12,8,13,5,8,13,13,11,6,12,7,14,13,4,16,9,11,3,8,10,9,5,8,9,9,11,14,14,5,17,11,13,13,17,12,13,8,13,12,7,11,13,3,6,11,8,9,9,17,9,9,10,15,5,7,12,11,8,9,11,3,4,16,21,13,10,12,13,10,10,12,14,5,9,9,11,10,8,15,5,9,7,8,7,5,9,14,16,3,5,10,7
"74",NA,8,7,5,5,5,15,10,3,12,8,10,10,6,11,8,10,9,10,13,13,7,6,10,5,4,5,7,11,7,4,12,4,10,8,12,14,6,5,9,9,7,11,13,9,4,11,8,12,14,13,10,10,10,8,9,11,11,14,9,8,15,12,7,15,6,4,7,15,5,7,14,16,10,6,15,12,5,14,7,12,14,3,6,8,7,11,15,4,5,7,9,8,13,8,4,9,9,13,5,5
"75",NA,6,10,8,5,5,10,13,12,11,10,9,11,7,13,9,15,14,10,4,7,12,2,9,5,10,3,2,5,5,5,11,5,4,11,17,10,13,9,6,6,8,11,11,19,11,5,11,10,5,10,13,10,10,6,7,6,12,7,9,10,10,8,4,8,10,9,6,11,6,5,8,8,11,8,16,11,5,9,12,6,11,8,5,10,7,7,11,9,10,6,4,6,8,6,11,11,13,6,7,10
"76",NA,5,9,11,5,11,9,11,6,10,10,10,5,7,8,6,5,7,5,13,9,5,7,5,11,8,3,7,5,4,3,4,7,12,8,5,11,10,10,11,9,3,9,10,14,7,9,9,5,12,8,16,9,7,8,7,8,10,8,9,8,9,11,3,9,4,4,10,8,10,8,6,13,5,6,8,14,3,9,8,10,10,7,5,11,5,7,8,7,8,11,7,4,9,5,6,7,10,8,4,6
"77",NA,8,8,4,5,5,10,10,6,14,7,7,5,7,4,8,11,7,2,5,5,9,4,7,4,8,6,2,5,11,4,5,5,6,11,9,12,6,13,11,6,4,9,9,11,4,6,9,8,8,7,10,11,9,7,12,10,7,8,9,10,7,6,5,11,10,8,9,14,3,4,8,12,14,4,8,5,5,9,2,9,6,7,8,6,7,10,9,6,8,8,6,7,4,5,9,7,5,8,10,3
"78",NA,4,8,7,10,7,8,12,7,8,8,8,11,4,4,8,10,4,7,11,5,7,4,9,5,7,9,9,8,9,1,8,3,8,12,8,10,8,7,5,2,6,9,12,9,4,5,8,13,9,10,7,5,4,5,7,7,11,4,9,3,5,3,5,9,7,5,2,6,7,5,4,3,6,6,9,4,9,7,5,8,4,9,7,6,4,4,7,5,5,3,13,11,7,10,9,6,7,9,5,6
"79",NA,9,11,7,4,5,7,4,4,6,7,8,3,4,9,10,10,6,3,6,8,6,3,11,3,4,5,10,10,2,2,5,7,8,9,5,11,5,9,12,3,7,3,6,5,5,7,4,9,13,8,8,6,11,4,9,6,7,9,10,2,11,6,4,9,7,4,6,7,6,3,7,8,6,5,6,10,4,6,6,6,8,7,5,4,4,5,3,6,5,6,4,6,4,4,8,4,6,9,7,5
"80",NA,3,8,3,2,1,6,4,8,8,5,2,7,5,6,8,4,10,5,4,10,11,3,8,5,6,3,2,8,4,6,8,4,7,5,8,9,3,9,7,8,2,4,8,5,4,5,10,5,3,6,5,5,3,4,8,6,7,5,6,5,5,9,5,6,4,1,6,9,5,7,5,13,3,7,10,4,7,3,5,9,8,6,5,7,3,6,5,4,4,9,5,4,3,0,5,10,6,7,7,9
"81",NA,8,10,3,6,4,6,14,3,8,4,5,5,4,5,3,6,7,13,4,1,5,5,4,4,7,5,12,1,6,5,5,4,3,4,6,9,3,8,6,6,7,2,9,4,3,9,2,6,9,5,5,5,5,3,5,4,5,3,5,6,2,11,9,5,8,4,4,6,6,5,8,6,8,6,9,4,3,7,7,7,9,9,5,8,11,5,3,3,2,5,3,10,4,4,4,4,4,3,3,2
"82",NA,6,5,8,1,1,5,4,7,7,8,8,3,9,8,7,2,4,5,2,3,5,2,6,6,5,5,12,2,6,3,6,4,3,7,10,5,9,8,6,2,7,9,11,2,7,7,7,5,8,9,6,8,5,9,7,7,5,8,7,7,7,2,2,9,7,9,1,5,5,5,6,5,11,5,5,8,5,5,5,5,11,8,2,3,1,2,8,5,9,8,4,6,4,4,6,6,4,4,5,3
"83",NA,7,2,7,3,3,5,3,3,1,1,8,2,2,4,5,7,5,6,3,3,5,6,9,4,3,5,2,1,3,4,1,8,3,4,9,6,3,7,7,10,4,7,5,7,2,4,3,6,4,3,7,6,5,3,5,7,3,3,3,5,4,5,5,8,3,5,1,4,2,4,9,10,5,5,5,10,1,10,6,7,8,9,9,7,2,2,4,2,5,1,8,5,11,5,2,6,1,9,4,2
"84",NA,4,4,3,6,1,3,8,3,3,4,4,4,5,6,9,8,8,3,3,4,3,2,10,7,1,0,2,6,0,2,5,5,7,2,6,4,6,4,4,2,12,3,6,7,3,2,3,5,7,9,4,6,2,6,6,2,6,5,2,12,4,7,2,4,1,2,3,6,8,0,7,7,1,3,2,8,8,3,7,4,9,4,6,6,9,3,9,4,6,8,1,2,7,4,4,3,4,6,6,4
"85",NA,5,9,9,0,8,4,3,4,6,6,10,8,5,3,5,10,2,6,4,7,7,5,7,4,6,0,5,3,8,1,5,5,6,8,4,4,4,9,8,7,7,8,6,7,2,4,5,7,3,6,8,6,4,9,5,3,3,4,6,6,3,5,8,6,4,4,2,7,4,3,6,5,4,7,3,5,9,5,8,6,9,1,7,2,5,3,5,3,6,2,2,2,6,3,3,5,3,6,8,3
"86",NA,6,5,5,2,1,4,3,5,3,5,3,5,4,2,7,6,7,8,3,2,6,9,2,4,2,0,5,3,3,4,3,8,4,8,5,9,5,3,4,2,3,4,3,5,4,3,3,5,5,4,6,8,6,3,7,7,3,6,6,1,5,3,6,10,4,6,6,4,4,2,3,6,8,3,7,4,5,5,4,3,7,6,6,5,1,3,4,4,1,7,5,6,5,2,1,3,4,9,5,3
"87",NA,6,4,6,0,5,3,5,5,2,4,2,4,6,7,0,5,3,5,7,9,3,3,9,3,8,3,3,3,5,0,3,5,4,8,2,7,4,2,4,5,3,4,2,2,3,6,5,4,7,8,6,4,6,5,5,8,1,2,5,3,4,6,5,3,5,0,2,5,4,6,6,5,3,4,3,5,3,1,3,5,7,4,4,6,2,3,4,5,4,1,6,8,2,5,7,7,5,2,6,4
"88",NA,1,3,2,1,6,2,6,3,10,7,5,3,2,8,3,2,4,6,6,5,6,5,9,1,4,4,3,4,4,2,3,4,4,6,8,1,7,5,7,8,5,3,1,5,2,4,9,6,4,3,8,1,5,5,3,4,1,4,7,6,3,3,4,6,6,5,5,4,3,4,2,4,4,5,7,3,4,4,3,3,5,4,5,9,3,3,3,3,1,9,10,4,4,8,4,3,3,6,2,7
"89",NA,5,3,5,0,3,1,3,5,10,5,8,6,3,1,3,2,7,6,7,3,11,3,4,5,5,0,9,2,4,6,6,6,1,4,2,5,4,5,0,4,2,6,10,1,8,3,5,4,5,7,8,7,4,7,3,4,9,4,5,4,4,3,4,6,5,2,4,7,2,4,3,5,8,3,6,4,0,3,5,6,6,3,6,2,2,3,6,4,4,1,3,8,7,2,7,5,3,3,6,5
"90",NA,7,5,4,1,2,5,1,3,8,3,6,3,5,3,6,4,0,3,6,7,5,6,7,3,6,5,5,4,2,5,5,3,6,6,7,6,4,2,1,5,1,3,1,5,4,2,3,5,6,4,4,4,6,5,6,4,3,2,6,4,2,4,4,1,3,0,2,8,3,3,3,5,3,5,3,5,6,4,3,8,4,7,2,5,0,5,4,2,4,2,6,3,2,6,2,5,2,2,8,4
"91",NA,4,5,4,3,5,7,3,5,7,4,7,5,7,1,6,2,9,3,4,8,2,3,3,2,6,4,3,2,2,5,1,6,9,1,5,6,7,3,2,5,2,5,3,4,2,6,6,7,4,3,2,4,4,6,3,1,10,3,5,4,5,6,7,5,6,4,2,5,3,2,4,1,5,3,5,3,3,5,5,1,4,3,2,8,1,3,7,1,4,0,3,1,5,2,1,4,1,5,1,2
"92",NA,1,5,7,2,3,4,7,5,3,4,3,7,4,4,4,2,6,5,4,2,5,5,5,2,3,3,3,5,4,4,1,7,4,2,4,5,2,5,2,5,2,3,2,1,2,3,6,1,5,2,5,4,3,3,3,2,5,2,5,5,6,6,4,8,1,2,1,4,2,4,6,2,10,3,5,10,3,4,3,4,2,4,3,5,2,2,4,4,3,4,4,2,7,5,3,2,3,3,6,2
"93",NA,2,4,4,3,2,5,7,7,0,1,5,7,7,4,3,2,3,5,7,10,5,4,4,3,2,5,5,2,5,1,0,5,2,3,4,1,4,4,4,6,3,2,6,2,2,2,2,5,2,2,1,4,4,2,3,7,2,2,4,5,5,6,3,7,3,3,3,2,2,4,2,5,6,4,4,4,3,6,0,4,5,5,1,3,1,0,3,5,3,1,5,2,2,3,10,5,1,4,5,3
"94",NA,4,6,4,3,3,4,6,7,2,5,2,4,2,7,2,0,3,5,4,8,6,2,9,1,8,1,3,3,3,5,1,5,3,5,4,4,2,2,3,3,3,4,6,4,6,2,4,3,7,2,4,6,7,2,7,1,5,4,8,4,4,5,8,1,3,8,5,2,4,4,6,4,2,8,5,3,6,5,2,3,5,5,6,3,1,6,7,2,2,4,2,3,3,5,2,1,3,3,1,4
"95",NA,8,1,4,2,2,6,7,3,7,4,2,2,7,9,8,7,4,3,3,2,4,3,2,3,2,4,3,2,4,1,5,7,4,3,2,3,6,6,3,3,4,2,6,1,2,2,3,3,5,7,5,2,5,3,5,4,2,4,9,3,4,4,3,5,1,2,2,2,6,3,6,4,1,3,7,4,2,4,2,3,4,6,5,5,4,3,6,0,2,4,3,2,4,5,6,6,4,3,3,1
"96",NA,2,4,6,1,1,7,2,5,5,5,1,2,5,4,3,5,6,2,3,1,2,6,6,2,1,2,3,4,4,1,5,4,5,4,4,5,4,6,3,6,5,2,3,6,3,4,3,5,2,2,4,2,5,2,5,5,6,3,4,2,8,1,7,3,1,1,1,3,1,3,3,3,6,3,3,3,3,5,6,3,5,5,4,2,2,3,7,2,3,4,1,4,3,1,3,1,2,4,3,2
"97",NA,2,4,3,3,4,2,1,4,2,3,2,6,7,4,2,6,5,3,5,4,4,0,2,6,0,2,1,5,3,5,1,4,7,5,1,2,5,2,4,2,3,7,3,4,1,6,1,4,6,2,3,5,2,2,6,6,3,5,4,3,3,5,5,7,2,2,4,1,2,5,0,5,4,4,3,4,3,4,3,2,8,6,1,6,3,3,4,2,2,3,0,2,4,5,5,4,2,6,3,5
"98",NA,2,2,4,2,3,6,3,0,6,0,2,0,5,5,3,1,3,5,5,9,4,5,4,2,2,3,5,3,4,4,2,3,4,5,2,5,3,3,6,7,2,4,4,6,3,2,4,3,3,3,3,8,5,1,2,5,2,4,4,6,7,4,3,4,1,4,2,4,1,1,6,3,2,4,2,1,2,4,2,3,5,1,2,4,2,4,2,3,5,2,2,3,2,3,3,1,4,3,3,4
"99",NA,8,3,5,3,3,3,6,4,3,3,3,3,5,5,3,2,5,1,3,4,5,3,1,4,4,7,4,1,5,4,0,1,3,3,7,4,3,5,2,4,1,6,4,5,5,4,5,3,8,6,5,1,4,2,3,2,3,1,3,1,5,2,3,1,1,5,4,2,3,4,4,7,5,1,5,3,3,4,3,2,8,5,4,6,1,4,5,4,2,5,2,3,4,1,5,5,1,2,5,0
"100",NA,1,2,1,4,3,9,2,3,7,6,2,1,5,4,7,5,5,2,4,5,4,3,3,3,4,2,2,3,3,1,7,3,2,5,2,1,3,3,5,3,2,4,6,2,3,3,2,3,2,4,5,6,0,5,2,3,3,4,4,4,6,1,5,4,2,6,4,3,3,3,6,5,2,0,5,2,2,5,4,4,3,7,1,2,3,3,3,6,3,6,2,5,2,6,3,4,6,4,5,3
"101",NA,2,7,3,3,2,8,3,5,6,6,4,5,3,6,1,3,3,3,6,4,3,4,5,2,1,6,5,3,5,3,2,2,5,4,3,3,2,6,2,7,0,2,3,2,5,4,4,6,4,3,0,9,8,0,1,3,7,5,3,5,6,3,3,6,1,1,0,5,2,1,1,3,3,2,2,6,5,0,3,6,8,6,2,2,2,2,5,3,3,3,4,3,1,4,4,4,1,0,3,2
"102",NA,3,4,3,4,2,3,4,1,5,6,2,4,4,5,3,2,9,2,4,7,6,3,6,6,5,3,4,5,4,5,3,9,6,6,9,0,2,2,4,5,2,3,5,4,4,6,4,3,6,5,4,4,2,1,3,5,4,7,3,2,5,1,3,5,5,0,3,1,4,1,6,3,5,2,4,3,3,2,4,5,8,4,4,3,5,3,1,2,3,2,3,9,4,3,4,4,1,5,6,6
"103",NA,4,4,5,2,2,3,5,0,3,4,1,4,4,3,8,7,4,4,6,4,4,3,3,1,3,4,6,5,1,6,3,4,5,2,3,4,1,3,1,1,2,2,1,2,0,5,5,3,2,2,5,5,6,3,3,3,4,4,1,5,0,4,4,2,4,4,3,0,4,5,5,3,2,3,10,1,1,6,0,3,12,3,2,7,5,1,3,1,2,1,3,4,2,3,2,4,3,3,6,2
"104",NA,2,3,5,2,2,7,2,4,2,2,1,1,4,3,3,2,6,4,2,2,4,5,1,1,2,1,2,2,3,3,3,1,3,3,2,2,1,3,4,5,1,4,3,3,3,6,10,7,6,3,3,1,8,0,4,4,5,3,2,3,1,1,3,3,2,5,2,5,1,1,2,0,1,6,3,4,2,4,2,6,2,3,2,3,1,2,5,3,3,3,1,5,3,1,2,1,1,8,4,3
