"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"25",NA,12,15,20,15,16,14,21,14,11,20,11,15,17,23,11,18,16,8,16,17,18,14,12,11,14,7,12,24,20,20,20,11,12,22,26,14,12,19,19,14,16,13,19,10,18,16,19,24,16,14,20,19,17,14,10,19,17,17,20,28,11,13,14,17,10,13,20,10,21,17,12,12,13,23,25,15,10,16,13,13,11,11,13,22,21,22,15,14,27,14,18,12,16,19,23,15,13,22,11,15
"26",NA,8,18,20,20,14,14,17,11,11,20,11,14,20,20,15,24,22,9,19,24,17,13,14,21,22,8,8,18,14,23,24,19,13,25,26,13,16,22,19,16,16,16,25,14,16,14,18,26,20,18,26,17,11,19,16,10,25,16,15,24,14,16,12,17,17,24,28,16,18,19,17,13,13,20,30,20,16,18,16,16,11,11,17,18,23,20,17,16,22,21,25,18,21,24,22,16,17,23,24,25
"27",NA,14,20,23,23,23,18,19,8,11,25,14,23,19,21,20,20,15,13,22,30,19,13,17,21,17,12,18,23,16,24,27,28,30,22,32,19,25,21,18,16,16,18,17,12,15,21,23,24,21,24,28,25,11,24,17,14,24,22,20,31,17,18,14,23,13,14,27,19,18,20,19,18,15,24,31,19,25,23,13,13,11,14,17,26,31,21,20,20,23,18,24,21,18,35,31,27,16,20,16,20
"28",NA,16,20,27,21,28,20,32,12,20,25,12,24,23,22,19,22,19,14,20,29,22,18,18,21,24,16,15,16,18,21,30,22,24,27,32,22,20,22,22,19,20,20,27,14,22,18,20,32,22,23,30,20,15,25,17,15,24,16,26,29,25,19,16,32,17,19,26,25,17,25,20,16,15,28,28,24,24,23,17,17,17,17,24,22,22,23,26,24,21,23,30,19,24,27,24,22,22,27,18,21
"29",NA,12,21,23,24,25,17,31,14,21,20,15,22,28,29,24,28,16,15,31,24,18,18,17,19,26,17,12,26,20,31,31,24,23,27,35,27,24,20,26,21,19,18,28,13,26,24,19,26,26,23,30,21,18,20,23,19,29,19,25,28,22,20,17,30,26,26,30,23,29,23,24,21,22,28,29,32,25,26,22,21,20,18,26,32,35,25,27,16,28,19,28,26,26,26,26,26,27,28,20,20
"30",NA,16,26,32,18,30,21,36,14,26,27,17,20,24,21,30,29,19,19,28,25,27,23,18,24,29,17,14,28,22,28,27,24,25,32,40,23,27,29,28,16,24,20,28,20,23,31,37,27,26,24,31,19,17,26,24,19,31,24,24,30,23,18,18,34,24,32,30,27,23,28,22,20,21,37,34,25,27,37,17,29,19,20,26,25,40,25,28,17,30,25,34,24,29,33,27,31,30,35,20,22
"31",NA,20,27,27,28,29,24,34,16,29,24,17,19,32,31,29,32,26,20,29,30,30,21,33,20,34,22,14,29,25,28,32,36,27,35,39,29,29,30,24,21,19,25,27,19,31,28,32,30,33,25,28,32,21,36,24,26,36,26,34,35,28,24,20,31,25,24,37,31,23,31,28,22,20,29,35,18,28,25,20,32,20,21,27,29,35,31,22,23,34,28,36,24,27,35,33,27,30,24,20,28
"32",NA,23,29,33,24,29,27,32,15,31,33,20,27,31,36,32,35,21,24,34,34,26,21,29,24,32,24,16,34,25,39,34,33,37,38,39,32,35,35,22,28,26,26,29,22,25,27,36,29,31,26,35,29,20,31,22,21,45,24,32,38,28,25,23,43,29,30,29,34,24,34,33,22,21,32,41,28,33,30,27,26,18,23,33,32,39,30,30,27,37,35,42,35,32,32,28,38,28,35,29,32
"33",NA,25,38,38,30,29,27,34,22,29,36,18,23,38,35,34,44,20,25,30,36,30,21,31,26,37,19,21,41,28,32,33,39,38,39,41,27,31,31,25,20,24,26,36,22,40,29,35,32,36,29,38,30,21,32,24,24,42,25,29,38,27,24,24,37,24,31,34,32,37,42,39,28,25,40,38,36,31,28,29,28,25,26,31,29,41,33,30,32,31,32,36,36,38,32,33,42,33,32,27,31
"34",NA,22,34,42,30,34,31,45,26,36,38,17,36,36,38,36,31,23,27,35,36,31,33,33,30,34,20,26,44,28,32,42,44,42,37,47,33,31,27,33,34,28,28,32,24,34,26,35,35,36,37,41,42,22,26,28,24,37,28,36,46,28,25,26,46,36,45,40,38,32,34,40,24,24,41,38,36,26,44,23,27,26,29,33,30,40,32,27,31,38,35,41,35,41,45,35,40,34,31,25,26
"35",NA,24,38,34,31,39,34,38,18,38,37,25,31,38,39,38,41,27,24,39,47,44,21,30,33,39,23,19,35,30,36,45,39,37,35,32,37,37,36,37,30,25,28,45,23,40,34,38,40,34,32,44,38,19,32,25,29,46,32,38,41,34,31,21,38,34,37,38,40,35,42,34,32,25,44,46,33,38,35,25,45,28,32,43,39,38,34,31,32,35,36,42,39,45,36,45,40,37,40,31,32
"36",NA,25,36,47,34,42,35,41,25,41,37,25,34,39,35,34,37,29,28,44,42,40,27,37,33,42,26,20,41,32,41,49,46,32,46,51,37,44,42,39,30,32,31,38,26,36,43,37,34,44,35,45,39,26,30,26,27,49,33,32,40,35,33,21,44,42,41,39,38,41,43,37,34,25,38,48,40,27,36,30,43,29,34,34,40,41,42,32,37,45,40,39,40,38,38,42,41,42,45,36,34
"37",NA,28,46,40,32,35,35,40,26,38,41,24,33,49,47,38,48,33,32,41,36,43,30,41,38,43,30,24,41,30,36,42,44,37,43,44,41,46,41,38,35,28,30,43,25,45,47,39,39,37,46,40,41,27,39,28,31,45,39,40,42,39,28,24,34,40,42,38,49,37,43,41,30,31,38,41,31,34,45,30,38,27,39,39,44,46,39,33,41,48,40,50,35,40,41,40,41,45,35,33,33
"38",NA,30,49,41,32,42,34,46,37,39,40,24,41,42,46,41,41,33,32,36,44,46,32,42,31,37,25,30,38,30,43,44,38,49,43,54,44,49,45,40,33,34,35,46,25,43,39,50,44,45,44,45,42,28,43,32,35,57,38,42,45,40,33,32,39,37,40,42,50,35,45,45,33,33,44,49,36,38,39,32,40,31,39,48,42,56,42,38,37,41,38,51,42,46,46,48,42,36,46,40,37
"39",NA,29,45,44,37,37,33,49,32,43,52,28,38,38,42,35,50,34,27,45,42,50,29,39,39,42,31,27,47,35,43,41,47,45,41,47,43,47,43,44,38,34,32,40,29,43,41,45,41,49,37,47,40,31,48,30,36,50,36,36,48,37,29,34,42,41,37,48,49,44,43,37,30,32,46,56,45,42,44,35,43,31,34,43,39,47,47,42,43,37,43,48,41,39,49,44,48,41,50,40,41
"40",NA,31,44,57,35,48,35,42,34,35,47,26,39,47,43,37,54,32,35,43,46,42,34,39,39,44,31,33,40,35,50,47,54,44,42,51,45,45,47,47,38,38,30,49,33,44,43,39,46,45,49,50,44,26,46,36,34,52,37,36,46,43,32,28,52,46,41,44,46,44,46,42,35,37,49,43,40,41,40,45,41,33,41,45,51,49,46,42,48,42,45,51,37,50,47,43,46,53,43,40,40
"41",NA,30,47,45,41,52,41,45,32,42,48,27,38,45,48,45,45,36,33,48,51,49,33,46,39,44,34,35,48,37,51,48,44,56,50,54,48,51,47,50,42,34,38,50,34,41,45,46,44,47,49,49,33,29,48,31,34,51,43,49,45,48,38,28,52,35,48,42,47,52,52,47,36,31,44,46,48,43,49,34,50,37,41,42,46,54,44,49,42,43,47,54,41,54,42,49,45,42,47,33,47
"42",NA,34,40,52,37,41,46,46,42,53,51,30,44,50,55,46,52,33,38,48,49,53,41,48,37,42,37,32,47,37,47,45,57,46,50,57,46,50,44,52,38,40,33,50,31,43,47,53,54,51,48,52,48,32,45,34,37,56,40,51,54,43,39,28,57,46,50,54,54,50,51,49,33,31,51,45,44,41,47,36,49,30,43,54,49,49,49,48,41,49,47,54,54,54,50,57,51,52,50,40,40
"43",NA,39,42,51,39,50,52,44,40,45,49,33,41,41,44,44,46,37,44,48,47,49,35,41,37,43,37,36,48,38,55,50,42,54,48,47,51,50,45,46,45,40,35,53,37,49,53,52,59,56,51,48,47,30,47,34,38,59,41,42,55,39,36,37,57,44,52,46,56,54,55,42,39,36,48,48,39,51,47,38,49,35,46,51,49,49,46,47,53,50,47,57,38,53,51,50,54,46,52,40,48
"44",NA,36,51,53,38,46,41,55,42,44,59,31,44,46,56,47,48,36,37,46,51,51,38,50,44,50,34,42,53,43,53,51,58,58,57,54,45,49,44,52,46,36,39,46,35,52,52,52,48,50,45,48,47,31,54,36,40,52,46,50,53,38,36,31,57,49,52,55,51,49,57,44,37,38,51,50,45,51,53,41,52,39,52,49,52,50,50,49,46,52,50,56,56,56,56,51,59,51,49,44,49
"45",NA,33,55,54,41,48,45,54,37,49,54,37,45,53,58,54,57,43,42,52,45,46,37,51,41,49,37,36,47,45,56,62,57,55,57,60,46,64,53,50,47,43,38,48,35,49,51,53,50,58,57,52,49,30,58,32,39,47,43,58,49,49,40,34,57,46,57,57,56,46,51,48,37,40,56,53,42,47,49,38,48,40,47,55,51,57,49,40,54,54,53,54,51,58,56,53,57,56,54,46,52
"46",NA,35,42,54,37,54,41,49,42,58,53,38,45,57,50,44,56,42,40,48,49,55,40,56,48,46,41,36,55,44,57,46,44,55,51,54,53,51,55,53,50,42,42,52,38,52,47,51,54,62,53,53,52,37,51,34,37,55,44,54,54,46,40,39,50,44,55,59,57,55,52,53,44,38,55,53,47,47,53,43,52,33,51,63,62,52,47,48,52,57,48,60,53,58,60,61,55,52,61,52,48
"47",NA,42,52,58,46,45,46,55,42,52,53,35,45,54,58,49,45,43,45,55,53,53,40,58,49,50,36,43,52,41,55,60,57,64,52,61,52,47,48,51,47,44,44,57,40,51,49,51,54,59,52,56,43,36,52,38,46,55,48,61,64,43,48,39,59,50,53,50,59,49,49,54,41,45,53,53,49,56,47,41,54,37,47,59,59,61,52,52,50,53,52,60,48,58,65,57,52,51,58,54,59
